"","X","X.1","X.2","par1","par2","par3","id","lambda","beta","tau"
"324","cv",4,103.924065589835,-1.06077732396889,-2.20682489854234,-1.09980369410342,41,0.34618660656735,0.110049512751108,0.332936434668791
"325","cv",5,104.875002403806,2.68729415456797,-0.415991940531613,-0.444232024494419,41,14.6918681635537,0.659685587178099,0.641316602402793
"326","cv",6,103.572806693225,-1.27660123968143,-1.79691841392171,-0.641321367517251,41,0.278983890301848,0.165809056634506,0.526596137088618
"327","cv",7,104.078636586519,-0.367315136968166,-2.7194415099873,-0.853927086523627,41,0.692591349511639,0.0659115550942854,0.425739728017782
"328","cv",8,103.624870660647,-2.89064254698385,-2.04229782832384,-0.878661057470545,41,0.0555405137540206,0.12973027023765,0.415338654133099
"329","cv",1,104.683218795947,4.21053062625009,3.74823717484785,1.12392707609373,42,67.3922904425282,42.446190796659,3.07691378291044
"330","cv",2,103.825251621578,3.58492797492303,3.24770812504887,1.66702962845235,42,36.0507610665077,25.7312993657796,5.29641209682662
"331","cv",3,103.88934192464,3.73248713578973,3.49589245121828,1.71867955406678,42,41.7828987828067,32.9797076034797,5.57715926276327
"332","cv",4,103.711532318079,3.89680434232811,3.57835278298768,1.89967919792765,42,49.24482777608,35.8144979818435,6.68374993748585
"333","cv",5,105.433486450334,0.226026143898793,-3.53501461279551,-0.651972989088764,42,1.25360843906192,0.0291583309015572,0.521016801551851
"334","cv",6,104.349185127586,-0.193378182317618,-1.84187039240312,-0.390930993755322,42,0.824170228587337,0.158520652827409,0.676426832104284
"335","cv",7,106.905945015552,3.21278563275684,0.056352822096284,-0.41440732118628,42,24.8482078879471,1.05797089340285,0.660731766400382
"336","cv",8,103.726828987307,-0.216919713805205,-1.74138331349334,-0.0275267827316233,42,0.804994596663621,0.175277768735136,0.972848626660854
"337","cv",1,106.099439160043,1.56392277974184,-4.99643324538764,-0.248920392261745,43,4.77752571548633,0.0067620225128236,0.779642036453488
"338","cv",2,103.138426933813,1.27937097586581,-4.99999983809214,0.214533051716395,43,3.59437806377441,0.00673794809001213,1.23928308073051
"339","cv",3,105.053779580956,0.530093231635933,-2.1218302836334,-0.721657253165397,43,1.69909071024093,0.119812137512966,0.485946252303547
"340","cv",4,105.252304125296,2.87051201148286,-4.99999849123431,-0.168328529759221,43,17.6460508678966,0.00673795716507639,0.845076156408179
"341","cv",5,105.125179751656,0.605700964395501,-1.32281553351757,-0.526158227028079,43,1.8325363014824,0.266384231397778,0.590870605584815
"342","cv",6,103.301814236999,1.99685209793872,-4.99993206732503,0.27303659705482,43,7.36583264576128,0.00673840474139657,1.31394833058392
"343","cv",7,104.23425331035,0.421916777524929,-3.13459756478081,-0.726276977396711,43,1.52488161498029,0.0435172631852242,0.483706492147181
"344","cv",8,104.117314051532,1.17064165439494,-4.99999869528553,-0.1065221504697,43,3.22406070768735,0.00673795579018815,0.898955135662203
"345","cv",1,104.105995515082,-0.778833178531556,-3.82980026323122,-0.402255336876031,44,0.458941201455436,0.0217139522714049,0.668809952042503
"346","cv",2,104.364769029609,-0.694985762920344,-3.74364355220234,-0.572849404297314,44,0.499081553398386,0.0236677112986767,0.563916321685449
"347","cv",3,104.525659443171,4.01895354321336,3.24327628698734,1.04505036834891,44,55.6428475142995,25.6175147376394,2.84354174454757
"348","cv",4,104.391641887565,-2.5046167048435,-4.99999999995075,-0.608582463059326,44,0.0817069098468646,0.00673794699941731,0.5441216351688
"349","cv",5,104.430634774897,2.90509895620107,-0.828355162536654,0.459393453735214,44,18.2670512007652,0.436767106710639,1.58311346216595
"350","cv",6,104.361529665708,3.59025414034328,3.5075101986836,1.66771790707966,44,36.2432856372008,33.3650918315511,5.30005875889011
"351","cv",7,104.617440326134,4.9999999929467,0.967150192559968,0.001109506112343,44,148.413158055774,2.63043752734341,1.00111012184195
"352","cv",8,104.102206533362,-0.655621558388723,-3.55378776080482,-0.414005793630243,44,0.519119299334087,0.0286160433882016,0.660997121681904
"353","cv",1,104.093513612726,-3.31131956529834,-4.99999999945507,-1.44621774533871,45,0.0364680200559884,0.00673794700275718,0.235459172593454
"354","cv",2,104.5999680019,0.0915434442981739,-4.99999999113099,-1.4020312145001,45,1.09586438471747,0.00673794705884439,0.246096580977375
"355","cv",3,104.624605714761,-4.76154926817544,-3.99546524848214,-1.63418588910869,45,0.00855234924587301,0.0183988843661081,0.195111148770409
"356","cv",4,104.049622130429,-4.95791385563767,-4.85157980438862,-1.43219448209059,45,0.00702757308318895,0.00781602000783694,0.238784338904665
"357","cv",5,104.078934128931,-3.10175306574552,-4.99999999959994,-1.43908111519483,45,0.0449702973630396,0.00673794700178105,0.237145568055034
"358","cv",6,103.047793902628,-2.34079447505269,-4.9999999999572,-1.30785928066323,45,0.0962511387175355,0.00673794699937385,0.270398284087631
"359","cv",7,103.517739930114,-2.74113852089859,-4.99999999652902,-1.33618542841995,45,0.0644968740369291,0.00673794702247275,0.262846405103129
"360","cv",8,103.332929409391,-3.38441443595539,-4.99999999921088,-1.3639767991962,45,0.0338974856841539,0.00673794700440252,0.255642115430738
"361","cv",1,103.800095097039,-0.71260321684052,-2.79814838447755,-1.52744327058369,46,0.490366005433927,0.0609227637885082,0.217089998762106
"362","cv",2,105.560678815921,3.44199046682932,0.410736843325981,-0.92135649062162,46,31.2490965957744,1.50792848289615,0.397978820227846
"363","cv",3,103.212279946327,-0.590724080664193,-1.52747202704264,-0.756907479380474,46,0.553926052345834,0.217083756112227,0.469114933692468
"364","cv",4,106.632092622871,0.017888732415627,-2.83515048633167,-1.34064011480601,46,1.01804969415735,0.058709690163159,0.261678110924768
"365","cv",5,104.15646722558,-0.647062229511753,-2.58149072714954,-1.57379956072067,46,0.523581682401996,0.0756611298110483,0.20725620189279
"366","cv",6,104.819238987961,-0.532321381922929,-2.4613201227987,-1.52636534155183,46,0.587240177456878,0.085322240752774,0.217324132541426
"367","cv",7,105.011376402006,-0.649751393840856,-2.36735402776652,-1.63965041793982,46,0.522175576690336,0.0937284012101512,0.19404786608801
"368","cv",8,104.00068643511,4.06336558994123,-0.148182384836797,-0.809751097928061,46,58.1697575490249,0.862273834927079,0.444968806098463
"369","cv",1,106.855614832201,-0.365241684884565,-4.99999999243741,-1.45043732007501,47,0.694028894313475,0.0067379470500418,0.234467728225193
"370","cv",2,104.33435010939,-0.414954811072485,-4.99999982508554,-1.20475477160876,47,0.660370121448293,0.00673794817764993,0.299765501512175
"371","cv",3,104.064554383281,-0.518923069502066,-4.99999999956669,-1.1807554502163,47,0.595161150160056,0.00673794700200509,0.307046692472276
"372","cv",4,103.54819175179,-0.554880959192245,-2.95916943892666,-1.21624545864699,47,0.574140603289787,0.0518619738263072,0.296340704269015
"373","cv",5,104.473232062747,-0.630454018848138,-3.86221780248886,-1.34269610967344,47,0.532350049174973,0.0210213266360171,0.261140654764665
"374","cv",6,103.696347184069,2.02287125494336,-2.03953489545801,0.335676701172394,47,7.56000048952452,0.130089201888676,1.39888669326785
"375","cv",7,103.082385541056,-0.680168441446207,-3.53233332616676,-1.16518375505674,47,0.50653166425332,0.0292366176520266,0.311865349932042
"376","cv",8,104.437623043104,2.12936971137935,0.287554743095001,0.299911310915148,47,8.40956468775424,1.33316357166568,1.34973909514235
"377","cv",1,104.607491844719,-0.926691300634231,-4.09904034481161,-1.51665286487444,48,0.395861332053453,0.0165885870893417,0.219445171708391
"378","cv",2,104.168267591191,-4.2450494003407,-4.63708458628359,-1.32846920618181,48,0.0143350255063757,0.00968589489504806,0.264882431493367
"379","cv",3,103.517694316779,-2.12156992732048,-4.99999999978916,-1.09104688271243,48,0.119843335420442,0.0067379470005061,0.33586469864805
"380","cv",4,103.592338795243,-1.26829233471205,-3.45041010598905,-1.15960132803175,48,0.281311597893286,0.0317326199716986,0.313611183951311
"381","cv",5,104.095125352457,-1.12466249458633,-4.9999996161181,-1.29700812372326,48,0.324762057816291,0.00673794958566186,0.273348395417759
"382","cv",6,103.746172200555,-1.09191558940997,-4.99999319335452,-1.15139244484822,48,0.335573057428548,0.00673799286205804,0.316196176962284
"383","cv",7,104.026247598267,-4.95354424096859,-3.28572487454699,-1.3020916809443,48,0.00705834805804517,0.0374134552003211,0.27196233924125
"384","cv",8,103.77022285586,-1.04554122333468,-4.96310624852881,-1.209860978209,48,0.35150152705877,0.00699117773391729,0.298238738231517
"385","cv",1,48.849300513425,-0.707188088567096,-2.36056001996566,-4.99999895132929,49,0.493028602901279,0.0943673607895335,0.00673795406497684
"386","cv",2,19.5705453531255,-0.712041594265097,-2.35710336126719,-4.99999861197305,49,0.490641483402881,0.0946941209719142,0.00673795635154398
"387","cv",3,24.9430375586599,-0.684137599258573,-2.34874893189664,-4.99998956084839,49,0.504525144871239,0.0954885501981182,0.00673801733790287
"388","cv",4,8.03748584060498,-0.708427441498218,-2.35849665384794,-4.99999989877722,49,0.492417944945674,0.0945622762262052,0.00673794768111923
"389","cv",5,4.07396333125958,-0.707505820295606,-2.3588823633148,-4.99999967513893,49,0.492871976954909,0.0945258096942523,0.00673794918798249
"390","cv",6,0.000250001250007196,-0.707112879393891,-2.35904291930715,-4.99999998300956,49,0.493065684569293,0.0945106342273628,0.00673794711356615
"391","cv",7,55.149353509969,-0.749158115712113,-2.40373886733085,-4.99999994192742,49,0.472764398166299,0.0903794041870116,0.00673794739037544
"392","cv",8,16.4397331196005,-0.705048005799271,-2.35736283366643,-4.98325979038479,49,0.494084854748449,0.0946695536485607,0.00685169103751017
"393","cv",1,103.985421007266,0.231566179738906,-1.8280090840479,-1.0325607332171,50,1.26057274819252,0.160733255836623,0.356093930498619
"394","cv",2,102.32610274099,0.192228146769454,-2.05673422710848,-0.877153985304584,50,1.21194698721569,0.127870886020767,0.415965071367616
"395","cv",3,108.620454276205,3.16292471812095,1.40626789161484,-0.827156915953591,50,23.6396341876137,4.0806973446385,0.437290775083111
"396","cv",4,103.865724138729,0.21527227860507,-2.06492994908679,-1.06359502668804,50,1.240199530797,0.126827174616225,0.345212528600231
"397","cv",5,103.779631423982,0.205584292711373,-2.07949986659781,-1.09568191332581,50,1.22824250848976,0.124992709597861,0.334311557696367
"398","cv",6,104.470130494399,0.220002341228045,-1.99782735043476,-1.09999353119623,50,1.24607964794058,0.135629639031103,0.332873236982765
"399","cv",7,104.572019150153,0.212376569047912,-1.87169256211886,-1.10203700424942,50,1.23661346776718,0.153863018583177,0.332193714022753
"400","cv",8,102.34879434257,0.209856504693785,-1.88107233555353,-0.834138306553944,50,1.23350104564642,0.152426565661964,0.434248509355614
"401","cv",1,103.096715343149,-0.231768740984059,-2.74865853632649,-1.24966428117547,51,0.793129520452158,0.0640136756558559,0.286600998061188
"402","cv",2,103.216284128521,-0.183323467670002,-2.79029807241233,-1.15650975480791,51,0.832498825724227,0.0614029086738795,0.314582236156381
"403","cv",3,105.246656248251,-0.181248954605285,-2.65563812370219,-1.38644468350494,51,0.834227648026766,0.0702539936199047,0.249962422228199
"404","cv",4,102.82119652505,-0.176284689281653,-3.0897635721545,-1.17757281038288,51,0.838379271766741,0.0455127136055047,0.308025468225624
"405","cv",5,105.94099411724,-0.118603907244102,-2.38272916866902,-1.38162798025993,51,0.888159524653506,0.0922983357356423,0.251169321342515
"406","cv",6,102.972563695656,-0.242054567141184,-2.7649278689156,-1.15911198426349,51,0.785013340449311,0.0629806420461852,0.313764685184207
"407","cv",7,102.544261121803,-0.113458071883113,-2.26575512766356,-0.979309858568467,51,0.892741626601761,0.103751659204823,0.375570205990433
"408","cv",8,103.653084504036,-0.157340825398708,-2.59052205835553,-1.19225116572617,51,0.854412803602468,0.0749808854679551,0.303537181863966
"409","cv",1,103.500986257553,-0.848959662621047,-2.20672154102886,-1.19046842454759,52,0.427859819054973,0.110060887782943,0.304078792729857
"410","cv",2,103.656528661071,-0.828397136279446,-2.60877051204522,-1.30795663119089,52,0.436748774345183,0.073625009200561,0.270371961953254
"411","cv",3,103.340030885333,-0.784999122230753,-2.61356267535649,-1.21316959470524,52,0.456120102153662,0.0732730301767548,0.297253611224796
"412","cv",4,104.44690210076,-0.936881871769957,-2.47189516408775,-1.60712625521297,52,0.391847763997939,0.084424708617979,0.20046286623214
"413","cv",5,104.092748445471,-0.787655320636533,-2.65804843339383,-1.38732585326843,52,0.454910164294366,0.0700848636478929,0.249742259914155
"414","cv",6,105.015545747961,-0.760000793764466,-2.5084319904993,-1.50638765951123,52,0.467666055793065,0.0813957685695969,0.221709423081796
"415","cv",7,103.846931769192,-0.847520456137931,-2.74798462645187,-1.31584936595617,52,0.428476041009372,0.064056829643307,0.268246387103272
"416","cv",8,106.100392417188,3.82111949605076,3.14914712886688,0.709239667564522,52,45.6552906398542,23.316170409889,2.03244533690102
"417","cv",1,102.866136239116,-0.769178341298877,-2.97677065989719,-1.93512871994733,53,0.463393663365746,0.050957126335587,0.144405679735685
"418","cv",2,103.942724958783,0.436447417957097,-4.999999934587,-1.59121108759963,53,1.5472008853703,0.00673794743983481,0.20367878944647
"419","cv",3,102.218760058335,0.507865232064712,-4.99999999272894,-1.53048843186107,53,1.66173997656221,0.00673794704807749,0.216429930221817
"420","cv",4,104.26496644837,0.550756817582527,-4.99999986339715,-1.57719737393071,53,1.73456527073167,0.00673794791950829,0.206553179078612
"421","cv",5,101.464636543475,0.756772011564881,-3.83630767870321,-1.42874522827217,53,2.13138501793087,0.0215731093212487,0.23960938878264
"422","cv",6,105.53191058543,-0.725097276348689,-2.71660427249572,-1.98523418715202,53,0.484277457921146,0.0660988273718636,0.137348445109123
"423","cv",7,104.84803049412,0.556161796006443,-4.99999999234934,-1.6304715636504,53,1.74396594091886,0.00673794705063521,0.195837202642942
"424","cv",8,102.918425808362,0.504977955817227,-4.99999987124162,-1.58341258342221,53,1.65694899397179,0.00673794786665266,0.205273389000952
"425","cv",1,104.736007927138,-3.48986907839893,-4.99999999990559,-1.24872604115352,54,0.0305048656556472,0.0067379469997216,0.286870024773979
"426","cv",2,104.310133673627,4.38785427685128,1.90522182430122,0.309560311026638,54,80.467572473441,6.72089832086644,1.36282576291721
"427","cv",3,104.3738771679,-2.96822375439336,-4.56152785877706,-1.20267187104872,54,0.0513945185916571,0.0104460865996938,0.300390533957396
"428","cv",4,104.191260630073,-3.92656237400069,-4.99999999975676,-1.07591352232634,54,0.0197113163529845,0.00673794700072441,0.340986114548662
"429","cv",5,103.957186177899,4.64030740657636,1.5050250642785,0.889523275642886,54,103.576182689583,4.50426652506429,2.43396904233963
"430","cv",6,105.663746317594,-2.78301733240549,-2.56903765976628,-1.35598366578775,54,0.0618515987032659,0.0766092341096893,0.257693685277014
"431","cv",7,104.02836207104,-3.65666326052283,-4.99999999947488,-1.00844026279083,54,0.0258185188275993,0.0067379470026237,0.364787508729029
"432","cv",8,104.016983030733,-3.62281191183944,-4.99999998836132,-1.02201429218918,54,0.0267074717516202,0.00673794707750628,0.359869327644794
"433","cv",1,104.147104900516,-3.72936769023876,-2.77282771850258,-1.03472817410035,55,0.0240080115383751,0.0624850645184083,0.355322953780433
"434","cv",2,104.72632686296,1.42951617114027,0.429520150622636,0.420532930038946,55,4.1766779056758,1.5365200484354,1.52277287081766
"435","cv",3,103.914109418943,-3.24747819451639,-2.60139589757584,-1.0686030886865,55,0.0388721122377033,0.0741699722350465,0.343488004719963
"436","cv",4,103.706246100727,-4.65101768878583,-2.44732466815898,-0.796933960542828,55,0.00955187614523496,0.0865247595734679,0.450708738591053
"437","cv",5,104.543632867843,-2.66822545936687,-2.33391892283025,-1.14052153922295,55,0.0693752252990547,0.0969151987218574,0.319652267140513
"438","cv",6,103.76377333026,-2.89002460915554,-2.45724658756716,-0.841531777343482,55,0.0555748449446512,0.0856705127740958,0.431049745242077
"439","cv",7,104.506726692805,-2.54666966535245,-2.23357074584111,-1.10306826894362,55,0.0783421375667715,0.107145158131777,0.331851310958288
"440","cv",8,103.975353785044,-2.65251048912129,-2.72772513869006,-0.969268477056366,55,0.0704740664140395,0.0653678233896084,0.379360447496611
"441","cv",1,103.283098969384,-0.329469511843624,-2.15434639712172,-1.51257044367248,56,0.719305215134666,0.115978970033991,0.220342870475515
"442","cv",2,105.040511669942,-0.303615870509033,-2.08403852719743,-1.59698545181605,56,0.738144355014298,0.124426695556016,0.202506063066213
"443","cv",3,103.393304203044,-0.397912693496271,-2.5162169591589,-1.60613397217463,56,0.671720670685254,0.0807645651993616,0.200661880857208
"444","cv",4,105.109021133556,-0.35560731722538,-1.92917277154544,-1.59987998796197,56,0.700747737780737,0.145268318880193,0.201920749461256
"445","cv",5,104.534469931066,-0.324718395217734,-2.08176591677467,-1.59812853928205,56,0.722730849451528,0.124709790521648,0.202274713175504
"446","cv",6,102.674611266031,-0.185411047856402,-2.05442262475256,-1.40806103868411,56,0.830762730420014,0.128166814564932,0.244617126768772
"447","cv",7,101.56275950519,-0.414241622952746,-2.40727727840504,-1.52972908599886,56,0.660841257557909,0.0900601698266328,0.216594337806999
"448","cv",8,102.574335463129,-0.334862423839167,-2.49511064190256,-1.47968452614438,56,0.715436506590162,0.0824873243323355,0.227709513451921
"449","cv",1,104.574022584291,0.0470129425202074,-3.30281617434159,-1.11328720103101,57,1.04813557450772,0.0367794440915808,0.328477413125238
"450","cv",2,104.142321720826,1.67953014462985,4.8783125761534,4.33245324980398,57,5.36303552800334,131.408734461807,76.130825595185
"451","cv",3,104.646611374027,3.43132689317478,1.50193846902652,-0.266445132992566,57,30.917639949639,4.49038511156763,0.76609803607973
"452","cv",4,106.213270890194,-0.162808509737762,-3.11884437905108,-1.45163015745421,57,0.849753892431675,0.0442082268649859,0.234188213095939
"453","cv",5,104.003666771726,-3.42223934754281,-4.99999999884562,-1.26476269755228,57,0.0326392623881838,0.00673794700686362,0.282306280163762
"454","cv",6,103.564462851188,1.75839206329,4.92971472594295,4.48566824421111,57,5.80309887282941,138.340041885279,88.7362284757719
"455","cv",7,105.643651005203,1.69540867798281,4.88872878437126,4.08290520139062,57,5.44887234440403,132.784668770314,59.3175491926801
"456","cv",8,104.192374551891,-0.48501669825877,-4.99953354046319,-1.26457235514318,57,0.615686915779007,0.00674109071187211,0.282360020135568
"457","cv",1,103.538531290806,-4.20032491141831,-2.85584715953305,-0.974058327292945,58,0.0149907053777811,0.0575070828058239,0.37754771259751
"458","cv",2,104.792201160479,-3.32868864543944,-2.95318945888215,-1.38163930244328,58,0.0358400733085,0.052173036542304,0.251166477573506
"459","cv",3,104.610603143305,-3.94102153938075,-2.14897746078414,-1.24379689273404,58,0.0194283577722045,0.116603328310737,0.288287540405602
"460","cv",4,103.960383106518,-2.42098821805741,-2.63090867927505,-1.15773996228494,58,0.088833786916331,0.0720129957824629,0.314195472685755
"461","cv",5,103.504560506849,-2.35199979925762,-2.54206953083468,-1.09615256418947,58,0.0951786336087312,0.0787033521187741,0.334154250694248
"462","cv",6,103.753792053929,-3.74141329817894,-3.34193947926859,-0.953547499822428,58,0.0237205552127973,0.0353682950831609,0.385371490387896
"463","cv",7,103.869858595196,-3.14433983355597,-2.15329373678558,-1.03968151202571,58,0.0430953647717074,0.116101120775913,0.353567270952609
"464","cv",8,104.098099936415,-4.38536431199382,-2.46575793965821,-1.19538413025186,58,0.0124583485816646,0.0849444352102219,0.302587698766025
"465","cv",1,104.421713772997,-2.08311193418227,-4.99999999981592,-0.754058904373851,59,0.12454204189432,0.00673794700032579,0.470453147864642
"466","cv",2,103.679026397233,-3.26725534804923,-4.99999999998496,-0.133532344873368,59,0.0381108847738269,0.00673794699918681,0.874999166782657
"467","cv",3,104.2385255641,-2.1835109679257,-4.99999999831991,-0.599392510485905,59,0.112645341363004,0.00673794701040582,0.549145134696363
"468","cv",4,103.64203083191,-2.30436370242387,-4.99999999999096,-0.0111254697047438,59,0.0998222971358587,0.00673794699914638,0.988936189459105
"469","cv",5,104.310386888631,0.971484825651125,3.77626213152017,4.99523919051954,59,2.64186425634103,43.652568844675,147.708271576678
"470","cv",6,103.916991440572,-3.67540326208269,-4.99999999996872,-0.460404410366034,59,0.0253391851295459,0.00673794699929623,0.631028399472325
"471","cv",7,105.212240049842,-4.27859559945184,-4.99999999987397,-0.920644913869318,59,0.0138621163863189,0.00673794699993465,0.398262113484723
"472","cv",8,104.022511870252,-4.94013610538215,-4.99999999998241,-0.494590753876045,59,0.00715362465923429,0.00673794699920399,0.609820422880556
"473","cv",1,104.192165026597,-3.67862263866833,-4.99999999957421,-1.33379884746626,60,0.0252577399219819,0.00673794700195442,0.263474458479303
"474","cv",2,103.051960573533,-3.45786726061401,-4.99999999540648,-0.949852004275904,60,0.0314968650409108,0.00673794703003636,0.386798263707857
"475","cv",3,106.008625138829,1.32392728016273,-0.0345224405785883,0.234112585534472,60,3.75815174799004,0.966066660348431,1.26378676830728
"476","cv",4,104.428580657981,-2.51804191185775,-4.999999998767,-1.38020441438188,60,0.0806173080976216,0.00673794700739336,0.251527132041115
"477","cv",5,103.368798087952,-2.94143568061452,-4.99999998864602,-1.05731187258282,60,0.0527898848932246,0.00673794707558798,0.34738838056489
"478","cv",6,104.780849808102,-2.12794804034716,-4.99999999969735,-1.44742218243802,60,0.119081393540354,0.00673794700112471,0.235175747548692
"479","cv",7,104.422287551939,-2.1565681840014,-4.99999999957469,-1.37103791885037,60,0.115721575523806,0.00673794700195118,0.253843353973735
"480","cv",8,104.517152925003,1.02398095830364,-2.65680899319797,-0.209295547951486,60,2.7842567407124,0.0701717834998714,0.811155464877296
"481","cv",1,104.473298169334,0.162818960533417,-4.99999996906678,-0.31234015005642,61,1.17682361888171,0.00673794720751187,0.731732587011272
"482","cv",2,103.74532542444,4.35199707049755,2.9949391999628,1.76600969264976,61,77.6333474839787,19.984144816171,5.84747352944232
"483","cv",3,103.924604709432,4.62676138392006,2.92475435267777,0.7737342307799,61,102.182597450392,18.6296491643409,2.1678463965767
"484","cv",4,103.889646727786,3.64021977707653,3.01722451321609,1.41851096831586,61,38.1002093579368,20.434497227529,4.13096472100264
"485","cv",5,105.0837978927,3.52618602677873,2.98839812296406,0.921647130205998,61,33.9940675911386,19.8538535732503,2.51342692370283
"486","cv",6,103.917516589412,3.2245176165276,4.99999981352681,3.73826191320666,61,25.1414434134439,148.413131427504,42.0248837553118
"487","cv",7,104.722082741261,3.78770219805921,2.95857658529709,0.810213245647371,61,44.1548245786465,19.2705222793982,2.24838739438431
"488","cv",8,104.581163671751,3.98089338540514,3.15690120123027,0.84106455532165,61,53.5648669281333,23.4976684475538,2.31883419058291
"489","cv",1,103.928743321768,3.43509874039397,3.56179561307818,1.79991407025669,62,31.0344767707082,35.2263933627685,6.04912764209363
"490","cv",2,104.248670212587,0.0695505751826576,-2.53696260830323,-0.770734325824385,62,1.07202627775856,0.079106312107946,0.462673190663879
"491","cv",3,103.865967596382,-0.0550844709375587,-3.11942858044754,-0.825688827850342,62,0.946405200842302,0.0441824078995885,0.437933227940981
"492","cv",4,104.662733210555,2.99893341807957,0.767524063851088,-0.142979665398119,62,20.0641254732058,2.15442542494795,0.86677169417361
"493","cv",5,104.645478816344,-0.00136269105816269,-2.72463850879076,-0.887286237618628,62,0.998638236983705,0.0655699013772764,0.41177168839308
"494","cv",6,102.98330774314,-0.248879751952253,-4.1986820676718,-0.54042271499866,62,0.779673721990993,0.0150153530049233,0.582501968004984
"495","cv",7,104.357470354408,-0.19495193034227,-2.20432089516514,-0.80634332380939,62,0.822874212387073,0.110325422397876,0.446487745911449
"496","cv",8,105.148426181787,0.0713475758603666,-2.08516137675819,-0.818435708461943,62,1.07395444164325,0.124287061504252,0.441121157167223
"497","cv",1,106.023768649788,-0.655925077840022,-2.38864212108161,-1.55659133471681,63,0.518961760438463,0.0917541904068057,0.21085357690508
"498","cv",2,103.238949047378,-0.0640037735150198,-2.18640601862965,-0.739918237606251,63,0.938001459961453,0.112319698991226,0.477152927091676
"499","cv",3,104.374012323359,-0.851036727846528,-2.44679379095734,-1.35012789772414,63,0.426972048601171,0.0865707057905233,0.259207106526763
"500","cv",4,105.106979262454,2.82841905979723,-0.53543746568033,-0.52894341220606,63,16.9186922296184,0.585413135963749,0.589227211173266
"501","cv",5,104.324007674157,-0.620607065365212,-2.05761758031414,-1.24263996454548,63,0.537617969262037,0.127757980738654,0.288621261395895
"502","cv",6,105.024183562618,-0.0219105853947249,-1.68902569032678,-0.879570934801799,63,0.978327707926309,0.18469939075885,0.414960918779387
"503","cv",7,103.566948400044,-0.0264782092707213,-2.91779266700271,-0.832519901854889,63,0.973869264925827,0.0540528683957912,0.434951868189812
"504","cv",8,103.917727072456,-0.0184878654014097,-2.45300128068286,-0.888769514654762,63,0.98168198683637,0.0860349834893823,0.411161369651341
"505","cv",1,37.6521577189054,-0.244896096193635,-1.44955739166006,-4.9999991913385,64,0.782785868447836,0.234674133839411,0.006737952447806
"506","cv",2,54.9456522440009,-0.23798529190099,-1.44208037020688,-4.99999999563612,64,0.788214284142247,0.236435373581008,0.00673794702848906
"507","cv",3,48.9014469256078,-0.240645819751248,-1.44824305619181,-4.9999999729622,64,0.786120005266299,0.234982777163,0.00673794718126474
"508","cv",4,52.4640463518941,-0.260253839843312,-1.46835893725436,-4.99999984278753,64,0.770855887028964,0.230303117108827,0.00673794805837484
"509","cv",5,15.3443277724701,-0.242549260155597,-1.45125491504123,-4.99999999539552,64,0.784625095872428,0.23427610693583,0.00673794703011021
"510","cv",6,51.8156201068337,-0.233785845041738,-1.45000524744027,-4.99999986917979,64,0.791531308100387,0.234569057203451,0.00673794788054516
"511","cv",7,38.8932107325366,-0.236336312266953,-1.44265386633861,-4.99999990864136,64,0.789515105663393,0.236299817682962,0.00673794761465517
"512","cv",8,52.6271571998296,-0.237857063187738,-1.44715059370724,-4.9999999728137,64,0.788315362326093,0.235239627305598,0.00673794718226532
"513","cv",1,104.24977706587,3.1277461306741,4.99999254236157,3.45333319730042,65,22.8224826370366,148.412052295025,31.605564513835
"514","cv",2,103.673318428065,2.22798352080779,4.99980268487327,4.68737355625056,65,9.28113198784498,148.383877830194,108.567658171095
"515","cv",3,104.24729289791,2.88630308482969,4.99999366040069,3.63154277187129,65,17.9269126698538,148.412218225598,37.771043793922
"516","cv",4,104.136069882992,3.0033091921647,4.99999992247625,3.58918664267258,65,20.1521139218832,148.413147597032,36.2046166573996
"517","cv",5,103.784454099722,1.92254385216309,4.79680657316242,4.67502682351727,65,6.83833206781131,121.123001811481,107.235443485237
"518","cv",6,105.688043439673,1.42257618557434,4.94390483815213,4.64888810786213,65,4.14779217052555,140.31709674304,104.468762979382
"519","cv",7,104.289005866838,2.22819387817436,4.99998672181868,4.2385789781968,65,9.28308454768921,148.411188458823,69.3092918125374
"520","cv",8,103.710059781662,3.74131527659421,4.99999384289656,3.24690166279169,65,42.1533970958562,148.412245310217,25.7105564093429
"521","cv",1,101.450226216643,-0.258708621235745,-2.02809132026389,-2.19133806063938,66,0.772047948650063,0.131586437980101,0.11176709736467
"522","cv",2,98.6050412912728,-0.104671352780084,-2.46697420868226,-2.0886761710704,66,0.900620460364536,0.084841182729036,0.123850984856189
"523","cv",3,100.748322843503,-0.16013764864297,-2.14141988751362,-2.14584849601549,66,0.852026500602522,0.117487904923963,0.116968747410539
"524","cv",4,96.3043173162791,-0.164544290449717,-2.22764395498085,-2.09352718015933,66,0.848280185401418,0.107782070634922,0.123251637498054
"525","cv",5,103.549109966983,-0.237282227333993,-2.05755281917167,-2.21014986128848,66,0.788768644529366,0.12776625475936,0.109684209866767
"526","cv",6,99.1233299304953,-0.183510687496804,-2.14102869720531,-2.10876114217065,66,0.832342980027419,0.117533874044464,0.121388256111863
"527","cv",7,105.007491420531,-0.134453763221835,-2.06424845028069,-2.17221138674464,66,0.874193297823729,0.126913636642845,0.113925405014069
"528","cv",8,100.082011796717,-0.217797378117846,-2.07619514371404,-2.11712658087901,66,0.80428839158509,0.125406459152832,0.120377025685719
